mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07328405380249023,0.00783116846998773,0.0029195308685302734,0.00047211354457718074,-1,balanced,gini,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7544038235611967,0.7484587597096829,0.7389550993185545,0.7481607644302366,0.7497753088684214,0.7479511036988759,0.005024349077164258,23,0.9440455228341115,0.9429313929313929,0.9416728902165797,0.9400334036697674,0.9415976325067233,0.942056168431715,0.0013544211700983481
0.06497869491577149,0.002378668392947633,0.0023378849029541014,0.00017950049521829614,-1,balanced,entropy,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.753441658270961,0.7489384603834462,0.7476268129542754,0.7658050231241893,0.7521025761962783,0.7535820379047654,0.006459002701031727,20,0.9438807598286945,0.9450103950103951,0.9454685828472237,0.940591513318786,0.9421457876003331,0.9434194077210865,0.001820016482456444
1.0688366889953613,0.1450158650008367,0.002367258071899414,0.00054106655820086,-0.001,balanced,gini,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7845690998525376,0.7692277473884903,0.7586372310577161,0.7683707381835174,0.7756307291871377,0.7712880549406147,0.00858059125403356,13,0.8911701327840286,0.8802343418848272,0.8868427426679854,0.8632215995852359,0.8591625682534774,0.8761262770351109,0.012746250774072189
1.0695194244384765,0.08659360572033757,0.0022370338439941405,0.00033939540526415756,-0.001,balanced,entropy,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.778797851164185,0.766124751856385,0.7629619574231824,0.7697228154301011,0.7778291648652071,0.771087494295811,0.006283881404998749,14,0.8978867220773913,0.891220757725612,0.8768372928567103,0.8634248088793544,0.8649017921745193,0.8788542747427174,0.013798350303470302
0.9659351825714111,0.09730149384494911,0.002063941955566406,0.0002703843876248265,-0.00031622776601683794,balanced,gini,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.781158816536693,0.7740094770346031,0.7570257161464018,0.761101139395845,0.7755464427179547,0.7697694576317207,0.009150446571858848,17,0.9047294350227972,0.8966271723553276,0.907972872050542,0.8637785365058092,0.8622178258541895,0.8870651683577331,0.020001239778904948
0.9722885608673095,0.13227091435338928,0.0020852088928222656,0.0003707639650235476,-0.00031622776601683794,balanced,entropy,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7817697566349315,0.7657725057747408,0.7661622898526941,0.7710399552801322,0.7653945087146968,0.770029028965169,0.006220555294698055,16,0.8981791368448718,0.8888349514563106,0.8755929192822397,0.8653339835158016,0.8655477473659291,0.8786977476930307,0.01298799510680189
0.9674554347991944,0.10856670967993035,0.0022621631622314455,0.00031699865302173855,-0.01,balanced,gini,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7725899676837963,0.7684555995341797,0.763778627087069,0.7809835750564457,0.7508107659587475,0.7673243548487719,0.010007190438092057,19,0.9227713934311353,0.9006045253618069,0.8965474436348222,0.8828309828309828,0.9053638417274782,0.901623637397245,0.012970635387691153
0.8357113838195801,0.0320654845694457,0.0019385337829589844,9.130060725486133e-05,-0.01,balanced,entropy,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7568101083133172,0.7575879131143792,0.7488860817839453,0.7943838135041772,0.7813399365012818,0.7677974927695531,0.01716182024435423,18,0.9131917808637838,0.8977312637506811,0.9289445532163978,0.875733684824594,0.8704553704553705,0.8972113306221653,0.02208987645982261
0.8833226203918457,0.07426867856922398,0.002113008499145508,0.000539659147153553,-0.0031622776601683794,balanced,gini,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.783037827737552,0.7642810251539495,0.762527215047324,0.7653499635340922,0.7764229346539668,0.7703247178083332,0.008011894044594911,15,0.9081721577481072,0.8891851522919485,0.8797408311971419,0.8765348219893674,0.8602600511691421,0.8827786028791413,0.015755472268194924
0.8246617317199707,0.012370992492368544,0.0019441604614257812,0.00021071398951476886,-0.0031622776601683794,balanced,entropy,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.767257968367073,0.7670016569096977,0.767526315881366,0.7929775832929369,0.7747638450351776,0.7739033534260468,0.009969349987450034,12,0.9041441143096152,0.8771340048039078,0.8894687443231133,0.868280313734859,0.8680934953662226,0.8814241345075435,0.013782484584325804
0.8770683288574219,0.05917802124997552,0.0023516178131103515,0.000578439727898599,-0.1,balanced,gini,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7544038235611967,0.7484587597096829,0.7389550993185545,0.7481607644302366,0.7497753088684214,0.7479511036988759,0.005024349077164258,23,0.9440455228341115,0.9429313929313929,0.9416728902165797,0.9400334036697674,0.9415976325067233,0.942056168431715,0.0013544211700983481
0.9343640327453613,0.04485619689440901,0.002062559127807617,0.00016898364821386495,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.753441658270961,0.7489384603834462,0.7476268129542754,0.7658050231241893,0.7521025761962783,0.7535820379047654,0.006459002701031727,20,0.9438807598286945,0.9450103950103951,0.9454685828472237,0.940591513318786,0.9421457876003331,0.9434194077210865,0.001820016482456444
1.1336794376373291,0.07234373432059943,0.0021633148193359376,0.00022207825383291756,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.7544038235611967,0.7484587597096829,0.7389550993185545,0.7481607644302366,0.7497753088684214,0.7479511036988759,0.005024349077164258,23,0.9440455228341115,0.9429313929313929,0.9416728902165797,0.9400334036697674,0.9415976325067233,0.942056168431715,0.0013544211700983481
0.8674044609069824,0.054684283108274376,0.0020187854766845702,0.00011226134186120109,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.753441658270961,0.7489384603834462,0.7476268129542754,0.7658050231241893,0.7521025761962783,0.7535820379047654,0.006459002701031727,20,0.9438807598286945,0.9450103950103951,0.9454685828472237,0.940591513318786,0.9421457876003331,0.9434194077210865,0.001820016482456444
0.9898889541625977,0.057937752686358465,0.0023235321044921876,0.0006398914570006741,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8119768661997608,0.7974314407781365,0.7864061820715039,0.7886890178661111,0.7898725221743288,0.7948774629212055,0.00931823239682538,7,0.860934293015533,0.8552782431423208,0.848485154310397,0.8384732930187475,0.8364721819267272,0.8479286330827451,0.009424727083666989
0.9213021278381348,0.06552866457868371,0.0019149303436279297,9.745580994423197e-05,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7963251212293404,0.7858741027982394,0.7758008251375376,0.7889960302383167,0.7912787523855691,0.7876552619781103,0.0068386648638013225,9,0.8611133001893545,0.8517328381406052,0.8438417132591891,0.837784001420365,0.8419168328259238,0.8472777371670877,0.00826979205188031
0.7993314743041993,0.05352881690449886,0.0017954349517822266,0.00013093123510709076,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.7810317012743714,0.7657118338969853,0.7967001628956113,0.7904852367663692,0.7267570332078758,0.11389241095547614,26,0.49999999999999983,0.7840239791696101,0.7878529762024907,0.7802150347604893,0.7818817546090273,0.7267947489483234,0.11342614794357744
0.8374715328216553,0.06061477537979588,0.0018108844757080077,0.00010878280800857772,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7781781958006364,0.7810317012743714,0.7657118338969853,0.7967001628956113,0.7919709495547664,0.7827163527639408,0.010897013400555697,11,0.7855420380883605,0.7840239791696101,0.7878529762024907,0.7802150347604893,0.7816170452534089,0.7838502146948719,0.0027245601143646553
0.8083961009979248,0.030621927095418458,0.0017122268676757813,5.2330700257676784e-05,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.5,0.5,0.5,0.7588939693686375,0.7597307200160711,0.6036918359341057,0.12703009979907476,27,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.7567815476906385,0.7565724747542929,0.6026708044889861,0.12574555862046483
0.8346866607666016,0.025784202740914173,0.0016843795776367188,3.336579213284424e-05,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.5,0.5,0.5,0.7588939693686375,0.7597307200160711,0.6036918359341057,0.12703009979907476,27,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.7567815476906385,0.7565724747542929,0.6026708044889861,0.12574555862046483
0.9436103820800781,0.04389746812545106,0.0022919178009033203,0.00040241835677753274,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8086084161574048,0.7970263796086621,0.7917348315940729,0.8135679379511835,0.8085810613107637,0.8039029564670869,0.00815815965757216,2,0.8218953934468529,0.8111519286276567,0.813427729447147,0.8090346453982818,0.8114785023875933,0.8133976398615064,0.0044715713045008635
1.1436140060424804,0.20636447215196507,0.0025931358337402343,0.000846103871041882,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8056347676335963,0.7990874774990266,0.7829583607593501,0.8162371550477986,0.8110323563963822,0.8029885359356892,0.011520569289682227,4,0.8170059325597021,0.8122146418262923,0.8135034212704115,0.810106355560901,0.8126825672280218,0.8131025836890657,0.002251179279743666
0.9506925106048584,0.18323204547093966,0.001752328872680664,3.999336463530461e-05,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8026602475832568,0.8034868433687821,0.7871700366475601,0.8188906503159649,0.8043514527406204,0.8033104682782496,0.010047251625855689,3,0.8139237892238553,0.8092717437377631,0.8091042125022707,0.8053639235457417,0.8085644085644086,0.809245615514808,0.002736331931619308
0.7915240287780761,0.04106606454139909,0.001799154281616211,0.00010181510702698855,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.8057193057071043,0.7998893065597213,0.7916147973035498,0.8188906503159649,0.8046536612208001,0.8041524534713396,0.00889082326263881,1,0.8092835194207502,0.8112589064045375,0.8139616091072401,0.8053639235457417,0.8086586904768722,0.8097053297910284,0.00285134003376237
0.7857390880584717,0.02878548379085504,0.0018297672271728516,7.588464499947155e-05,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8119768661997608,0.7974314407781365,0.7864061820715039,0.7886890178661111,0.7898725221743288,0.7948774629212055,0.00931823239682538,7,0.860934293015533,0.8552782431423208,0.848485154310397,0.8384732930187475,0.8364721819267272,0.8479286330827451,0.009424727083666989
0.8033802032470703,0.0644515944419688,0.0018333911895751954,5.3414786802380695e-05,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7963251212293404,0.7858741027982394,0.7758008251375376,0.7889960302383167,0.7912787523855691,0.7876552619781103,0.0068386648638013225,9,0.8611133001893545,0.8517328381406052,0.8438417132591891,0.837784001420365,0.8419168328259238,0.8472777371670877,0.00826979205188031
0.8741232872009277,0.08610842503944324,0.0020081520080566405,0.00042120382500249187,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",0.8184889124394724,0.7907907073380673,0.7911429534197115,0.8054170433354731,0.7982413388010358,0.8008174394089708,0.010337898741547075,5,0.8447728922887638,0.8313475162989725,0.8266415033405324,0.8199338744793291,0.8247934702480157,0.8294978513311229,0.008467676365934082
0.7890793800354003,0.05396614285812692,0.0018790721893310546,0.00012982915981502605,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",0.7991227213938845,0.7942909072497221,0.7844725387732584,0.8072145723881019,0.7999943226730603,0.7970181295243934,0.0075108366122229936,6,0.8364503685146464,0.8260067012494197,0.8249258220132006,0.824335506153688,0.8249826340735432,0.8273402064008994,0.004586696252285413
